Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
I wish I could stop feeling gloomy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling glum	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling inconsolable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling melancholy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm despairing	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling despairing	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm blue	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm blue today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm broken hearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm broken hearted today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm dejected	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
Being sad is the worst	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling miserable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate depression	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel miserable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel miserable today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel pretty bummed out	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel sad today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel unhappy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling down	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am depressed	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling despondent	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling down	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling sad constantly	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling sad every day	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling blue	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling broken hearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I wish I could stop feeling dejected	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm despondent	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel unhappy today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling in despair today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling downcast today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling downhearted today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling dumps	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling gloomy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling gloomy today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling glum	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm dejected today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling hopeless	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling despondent today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling inconsolable today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling melancholy today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling miserable today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling out	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling sad today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling glum today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling blue	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm despondent today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm down	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm down today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm downcast	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm downcast today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm downhearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling down today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling a little down today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling down	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling blue today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling broken hearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling broken hearted today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling bummed today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling dejected	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm feeling dejected today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel inconsolable today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm downhearted today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am usually bummed out	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am in despair	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am inconsolable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am melancholy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am miserable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am so utterly bummed out	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel melancholy today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am unhappy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am feeling broken hearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am usually sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so blue	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so broken hearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so dejected	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so despairing	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so despondent	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am the saddest person in the world	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am dejected	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
Depression is such a bummer	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
Depression is the worst	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
Every day I feel down	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
Feeling down is the worst	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
Being depressed is the worst	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am always sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am glum	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am broken hearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am gloomy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am always depressed	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am despondent	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am down	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am down in the dumps	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am downcast	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am downhearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so downhearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I am blue	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel downhearted today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so down	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel despondent today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel down	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel down in the dumps	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel down today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel downcast	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel dejected today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel downhearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel dejected	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel gloomy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel gloomy today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel glum	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel glum today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel hopeless	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel inconsolable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I'm full of sadness	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel downcast today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I couldn't be more dejected	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel melancholy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so gloomy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so glum	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so inconsolable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so melancholy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so miserable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel despondent	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so unhappy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so downcast	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel blue	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel blue today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel broken hearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel broken hearted today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel bummed	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel bummed out	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I feel bummy today	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I can't stand feeling so sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling despondent	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
When will I ever stop feeling so unhappy?	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling unhappy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling miserable	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling blue	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling gloomy	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
Today has made me sad	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling downhearted	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
When will I ever stop feeling so melancholy?	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
I hate feeling glum	I'm wishing for really good things for you.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	86
